authIdHal_s,authFirstName_s,authLastName_s,authQuality_s,halId_s,title_s,docType_s,publicationDateY_i,publicationDate_s,doiId_s,acronym_s,affiliation_ref
3870946-1604211,Sandeep,Datta,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,130467
1773900-1604212,Ritambhara,Singh,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,30382
3870947-1604213,Maria,Tosches,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,433978
43965-174020,Anton,Crombach,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,1096051
43965-174020,Anton,Crombach,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,203831
43965-174020,Anton,Crombach,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,2003
43965-174020,Anton,Crombach,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,1527228
43965-174020,Anton,Crombach,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,1096070
1055762-817957,Alexander,Fleischmann,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,1080155
1055762-817957,Alexander,Fleischmann,aut,hal-05349503,Single-cell genomics of the mouse olfactory cortex reveals contrasts with neocortex and ancestral signatures of cell type evolution,ART,2025,2025-04-08,10.1038/s41593-025-01924-3,HCL,236317
23688-4817,Thomas,Guyet,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,1152689
2280611-1362099,Marie,Guyomard,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,541536
2280611-1362099,Marie,Guyomard,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,198056
51996-749968,Raquel,Urena,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,541536
51996-749968,Raquel,Urena,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,198056
23688-4817,Thomas,Guyet,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,1152689
2280611-1362099,Marie,Guyomard,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,541536
2280611-1362099,Marie,Guyomard,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,198056
51996-749968,Raquel,Urena,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,541536
51996-749968,Raquel,Urena,aut,hal-05350989,Privacy-preserving generation of a realistic synthetic SNIIRAM database,POSTER,2025,2025-10-14,,IRD,198056
1509616-1440615,Axel,Bartoli,crp,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
3870917-1604201,Trinidad,Saez,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
1301942-0,Sabrina,Murgan,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
2136679-805403,Joris,Fournel,aut,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,251675
8740-6703,Badih,Ghattas,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,526949
580427-764752,Alexis,Jacquier,crp,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
1509616-1440615,Axel,Bartoli,crp,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
3870917-1604201,Trinidad,Saez,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
1301942-0,Sabrina,Murgan,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
2136679-805403,Joris,Fournel,aut,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,251675
8740-6703,Badih,Ghattas,ctb,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,526949
580427-764752,Alexis,Jacquier,crp,hal-05351434,Deep Learning-Based Automated Quantification of Left Ventricular Trabeculated Mass in a Multicenter Cohort of Non-Ischemic Cardiomyopathy Patients: Insights for Genotype-Phenotype Correlations,POSTER,2025,2025-10-14,,CNRS,555829
23688-4817,Thomas,Guyet,aut,hal-05351453,TanaT : A library for the analysis of temporal sequences,POSTER,2025,2025-10-14,,HCL,1152689
2414299-1486757,Arnaud,Duvermy,aut,hal-05351453,TanaT : A library for the analysis of temporal sequences,POSTER,2025,2025-10-14,,HCL,1152689
23688-4817,Thomas,Guyet,aut,hal-05351453,TanaT : A library for the analysis of temporal sequences,POSTER,2025,2025-10-14,,HCL,1152689
2414299-1486757,Arnaud,Duvermy,aut,hal-05351453,TanaT : A library for the analysis of temporal sequences,POSTER,2025,2025-10-14,,HCL,1152689
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,563936
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,95600
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1101446
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,563936
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,95600
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1101446
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1076412
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,563936
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,95600
2569807-0,Montassar,Naghmouchi,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1101446
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,563936
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,95600
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1101446
29000-175376,Maryline,Laurent,aut,hal-05353590,ClinConNet: privacy preserving identity &amp; consent management for clinical trials,POSTER,2025,2025-10-14,,TELECOM-SUDPARIS,1076412
19717-12766,François,Bachoc,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
4566-15433,Cathy,Maugis,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
12928-11,Pierre,Neuvial,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
19717-12766,François,Bachoc,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
4566-15433,Cathy,Maugis,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
12928-11,Pierre,Neuvial,aut,hal-04200062,Selective inference after convex clustering with $\ell_1$ penalization,ART,2025,2025-06-13,10.1051/ps/2025004,UNIV-TLSE2,1612769
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,500970
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,1042703
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,504257
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,500970
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,1042703
2947153-1305454,Théotime,Fehr--Delude,aut,inserm-05360213,Unsupervised Anomaly Detection of MRI brain lesions using denoising diffusion probabilistic models,COMM,2025,2025-10-14,,INSERM,504257
3171743-1391357,Céline,Gauthier-Maxence,aut,hal-05361837,Between Compliance and Innovation: A Socio-Legal Analysis of Health Data Regulators in France under the European Framework,UNDEFINED,2025,2025-11-26,,SHS,1380097
12181-170811,Carine,Milcent,aut,hal-05361837,Between Compliance and Innovation: A Socio-Legal Analysis of Health Data Regulators in France under the European Framework,UNDEFINED,2025,2025-11-26,,SHS,1380097
3171743-1391357,Céline,Gauthier-Maxence,aut,hal-05361837,Between Compliance and Innovation: A Socio-Legal Analysis of Health Data Regulators in France under the European Framework,UNDEFINED,2025,2025-11-26,,SHS,1380097
12181-170811,Carine,Milcent,aut,hal-05361837,Between Compliance and Innovation: A Socio-Legal Analysis of Health Data Regulators in France under the European Framework,UNDEFINED,2025,2025-11-26,,SHS,1380097
3596403-1554428,Camilla,Ferrario,aut,inserm-05362487,Myocardial Stiffness Quantification Using Ultrasound Shear Wave Elastography and Reduced Modeling for Subject-Specific Simulations,COMM,2025,2025-10-14,,INSERM,525212
3596403-1554428,Camilla,Ferrario,aut,inserm-05362487,Myocardial Stiffness Quantification Using Ultrasound Shear Wave Elastography and Reduced Modeling for Subject-Specific Simulations,COMM,2025,2025-10-14,,INSERM,525212
1199841-1029557,Moreno,Ursino,co_first_author,hal-05364910,Innovative clinical trial approach for evaluating digital medical devices under European HTA fast-Track frameworks,COMM,2025,2025-08-24,,INRIA,303623
